hotstar_id,title,description,genre,release_year,age_rating,running_time,seasons,episodes,type,country,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
1260126754.0,Butterfly,"While trying to rescue her sister's kids from kidnappers, Geetha excavates shocking secrets about her dubious neighbours. What are they hiding?",Thriller,2022.0,U/A 16+,136.0,,,movie,UK,tt0014752,movie,Butterfly,Butterfly,0.0,1924.0,,80,"Drama,Romance",7.0,32
1260018228.0,Sister Act,"Rene, a lounge singer, decides to stay at a Christian convent where she changes the dynamics of the convent when she begins to sing in the choir.",Comedy,1992.0,U/A 7+,100.0,,,movie,Germany,tt0105417,movie,Sister Act,Sister Act,0.0,1992.0,,100,"Comedy,Family,Music",6.5,108569
1000218684.0,Traffic,A traffic constable accepts the challenge of traversing 150 km by road to transport a donor's heart for an immediate transplant. Inspired by a true event.,Drama,2016.0,U,100.0,,,movie,USA,tt0181865,movie,Traffic,Traffic,0.0,2000.0,,147,"Crime,Drama,Thriller",7.6,219977
1000110774.0,Kinnaripuzhayoram,"Kunjikrishnan and Unnikrishnan are the sons of a village ayurvedic physician. While Unnikrishnan becomes a doctor, his brother poses as a godman and fools all.",Romance,1994.0,U/A 13+,123.0,,,movie,Germany,tt0353627,movie,Kinnaripuzhayoram,Kinnaripuzhayoram,0.0,1994.0,,123,Comedy,6.6,87
1000066604.0,Meher,The story of a devout Muslim mother who is caught between her principles in life and her daughter's impending marriage.,Drama,2015.0,U,89.0,,,movie,Brazil,tt0398515,tvSeries,Meher,Meher,0.0,2004.0,,,Drama,7.4,33
1000187193.0,Remo,An aspiring actor falls in love with an engaged doctor. He disguises himself as a female nurse to get close to her so that she calls off her engagement.,Comedy,2016.0,U/A 13+,126.0,,,movie,Canada,tt31180680,short,Remo,Remo,0.0,2024.0,,14,"Drama,Short",7.3,9
1660000073.0,Secretariat,"Despite her limited knowledge, Penny takes charge of her father's stable and against all the odds, she creates history by winning the first-ever triple crown.",Historical,2010.0,U/A 7+,117.0,,,movie,UK,tt0568358,tvEpisode,Secretariat,Secretariat,0.0,1999.0,,30,"Biography,Documentary,History",8.9,17
1000228200.0,Maari 2,"Maari, a local don, in his new naughty-turned-nice avtar, manages to get into the bad books of Beeja, a Murakami fan, who will stop at nothing to destroy him.",Action,2018.0,U/A 13+,140.0,,,movie,Portugal,tt7510798,movie,Maari 2,Maari 2,0.0,2018.0,,143,"Action,Comedy",5.6,3480
1260109393.0,FIR,"Irfan’s world comes crashing down when he gets incriminated as a terrorist by media trials. Amid the spotlight, he embarks on a mission to prove his innocence.",Action,2022.0,U/A 16+,148.0,,,movie,UK,tt11468258,movie,FIR,FIR,0.0,2022.0,,156,"Action,Thriller",6.9,4700
1770020237.0,"Love, Simon",17-year-old Simon Spier has a complicated love story as he doesn't know the identity of the anonymous classmate he's fallen for online.,Comedy,2018.0,U/A 13+,105.0,,,movie,Argentina,tt5164432,movie,"Love, Simon","Love, Simon",0.0,2018.0,,110,"Comedy,Drama",7.5,126091
1000085966.0,Dr. Cabbie,"After delivering a baby in a cab, Dr. Deepak Chopra he realises there is a way to use the skills that the Canadian government doesn't seem to want.",Comedy,2014.0,U/A 16+,1.0,,,movie,Brazil,tt2831404,movie,Dr. Cabbie,Dr. Cabbie,0.0,2014.0,,101,Comedy,6.0,3840
1836053500.0,Click,Pictures of a vacation ask you to peep in to see the unusual experience of the couple.,Thriller,2020.0,U/A 13+,8.0,,,movie,Singapore,tt0142030,tvSeries,Click,Click,0.0,1997.0,,30,"Family,Game-Show",5.8,19
1260039728.0,Back to the Titanic,"This special feature documents the first manned dives to Titanic in nearly 15 years, as experts capture unique footage of the ship to analyse its rate of decay.",Documentary,2020.0,U/A 7+,44.0,,,movie,Portugal,tt12100782,tvMovie,Back to the Titanic,Back to the Titanic,0.0,2020.0,,60,Documentary,6.2,471
1260016768.0,Captain America: Civil War,The government's decision to push a Hero Registration Act to regulate heroes creates a rift among the Avengers and other heroes.,Superhero,2016.0,U/A 13+,147.0,,,movie,Spain,tt3498820,movie,Captain America: Civil War,Captain America: Civil War,0.0,2016.0,,147,"Action,Sci-Fi",7.8,851566
1000163464.0,Yavanika,A tabla player goes missing from a drama troupe. Investigations reveal complicated sexual rivalries and internal conflicts within the group.,Thriller,1982.0,U/A 16+,140.0,,,movie,Japan,tt0215376,movie,Yavanika,Yavanika,0.0,1982.0,,147,"Drama,Mystery",7.9,872
1770015155.0,Pulimurugan,Murugan protects the villagers from deadly tiger attacks. But a drug dealer takes advantage of his innocence and frames him in a crime he never committed.,Action,2016.0,U/A 13+,153.0,,,movie,Italy,tt5297256,movie,Pulimurugan,Pulimurugan,0.0,2016.0,,161,"Action,Thriller",6.6,8450
1000109853.0,Leela,Kuttiyappan is notorious for his relationships with women. His life takes a turn when he sets out to fulfil one of his strange fantasies.,Romance,2016.0,U/A 16+,95.0,,,movie,Italy,tt0300115,movie,Leela,Leela,0.0,2002.0,,97,"Drama,Romance",6.5,161
1770003005.0,Dev,"Dev, a cop, has a very strict view on terrorism, when Farhan, an unruly Muslim youth, changes his perception. This earns the resentment of Dev's former partner.",Drama,2004.0,A,164.0,,,movie,USA,tt0364303,movie,Dev,Dev,0.0,2004.0,,172,Drama,6.7,1491
1770016248.0,Thammar Boyfriend,"Neglected by her family, a 70-year-old rich widow decides to marry a guy who is much younger than her. But will the family accept this alliance?",Comedy,2016.0,U,117.0,,,movie,Spain,tt6616228,movie,Thammar Boyfriend,Thammar Boyfriend,0.0,2016.0,,123,Comedy,6.0,127
1000112990.0,Godhi Banna Sadharana Mykattu,"When an Alzheimer's patient goes suddenly missing, his son puts his dreams on hold to search for his father. But a murder plot may complicate things.",Drama,2016.0,U/A 7+,143.0,,,movie,India,tt4909506,movie,Godhi Banna Sadharana Mykattu,Godhi Banna Sadharana Mykattu,0.0,2016.0,,144,"Drama,Thriller",8.6,3650
1000063883.0,Sree,"When a young man tries to protect the woman he loves, he learns a secret about his own past. Will this change his relationship with her?",Action,2005.0,U/A 13+,140.0,,,movie,Spain,tt0483999,movie,Sree,Sree,0.0,2005.0,,135,Action,4.3,1134
1000154341.0,Made in USA,"Roby moves to the US to make money. He works in a casino and helps the needy. However, he has mental problems.",Drama,2005.0,U/A 13+,132.0,,,movie,Argentina,tt0060647,movie,Made in U.S.A,Made in USA,0.0,1966.0,,90,"Comedy,Crime,Mystery",6.2,4643
1100008197.0,Kaali,This action-packed drama revolves around Bharat who discovers the truth about being an adopted child and sets out on a journey to find his biological parents.,Action,2018.0,U/A 7+,124.0,,,movie,Singapore,tt0245990,movie,Kaali,Kaali,0.0,1980.0,,144,"Action,Drama",6.1,92
1000101529.0,Vathikuchi,"Sakthi, an auto driver, falls in love with Leena. However, his life turns upside down when he runs into three criminals who have been baying for his blood.",Action,2013.0,U/A 13+,133.0,,,movie,Singapore,tt2771926,movie,Vathikuchi,Vathikuchi,0.0,2013.0,,135,"Action,Thriller",6.3,327
1000154880.0,Badi,"Badi is a Kannada drama about the issue of dowry. Watch the full film, streaming on Hotstar.",Drama,2008.0,U/A 13+,129.0,,,movie,Argentina,tt0334917,movie,Badi,Badi,0.0,1984.0,,77,"Family,Sci-Fi",3.1,415
1000102128.0,My Friend Ganesha 3,"Ganya, an orphan, is troubled by his evil uncle and aunt for the property that he has inherited from his family. Who will come to his rescue?",Kids,2010.0,U,124.0,,,movie,Turkey,tt1796564,movie,My Friend Ganesha 3,My Friend Ganesha 3,0.0,2010.0,,,"Action,Animation,Comedy",5.0,72
1260027136.0,Flicka,16-year-old Katy dreams of fulfilling her family legacy by working on her father's ranch in modern-day Wyoming with a wild mustang named Flicka.,Drama,2006.0,U/A 7+,94.0,,,movie,Singapore,tt0079162,movie,Flicka,Flicka,0.0,1979.0,,,,4.3,7
1000056901.0,Solo,"Gautham, an orphan, longs to marry into a large family. When Vaishnavi accepts his love, he tries hard to impress her joint family. But will her father agree?",Romance,2011.0,U/A 13+,142.0,,,movie,USA,tt0069296,short,Solo,Solo,0.0,1972.0,,26,"Documentary,Short",7.4,57
1000035940.0,Kadal,"After Bergman is thrown out of his seminary for committing a sin by Sam, he returns years later to corrupt Thomas, an orphan in Father Sam's care, as revenge.",Drama,2013.0,U/A 13+,143.0,,,movie,UK,tt0353595,movie,Kadal,Kadal,0.0,1994.0,,,,5.4,13
1260128133.0,Sister,"Serving her duties at a COVID ward, a young nurse gets pushed to her extreme after she closely witnesses death. Will she get over the emotional turmoil?",Drama,2022.0,U/A 16+,10.0,,,movie,USA,tt0450500,short,Sister,Sister,0.0,2004.0,,5,"Drama,Short",7.0,59
1260055845.0,Women of Honour: Destination Army,The special feature follows two lady cadets through their journey at the Officer’s Training Academy where they undergo rigorous training to join the Indian Army.,Documentary,2021.0,U/A 7+,45.0,,,movie,Canada,tt14622894,movie,Women of Honour: Destination Army,Women of Honour: Destination Army,0.0,2021.0,,,Documentary,8.4,10
1260029222.0,Ford v Ferrari,Caroll Shelby and Ken Miles battle against all the odds to build a race car for Ford Motor Company and take on the dominant Ferraris at the Le Mans in 1966.,Biopic,2019.0,U/A 16+,152.0,,,movie,USA,tt11266472,tvEpisode,Ford v Ferrari,Ford v Ferrari,0.0,2019.0,,,Talk-Show,8.0,104
1000014542.0,Nirop,Shekhar and Jui decide to go on a holiday before he leaves for France. What starts off as a goodbye trip soon ends as a life-altering holiday for the couple.,Drama,2007.0,U,82.0,,,movie,France,tt2496990,movie,Nirop,Nirop,0.0,2007.0,,83,Drama,6.6,22
1260109657.0,Mannequin,Story of a husband whose wife is a compulsive shopaholic with a twist. Watch this comical take on the life of a married couple.,Comedy,2021.0,U/A 13+,25.0,,,movie,France,tt0017117,movie,Mannequin,Mannequin,0.0,1926.0,,70,"Drama,Romance",6.7,27
1000192992.0,Bogan,"Vikram, a police officer, is on a mission to hunt Adithya, a criminal mastermind. A vicious game unfolds when Adithya cleverly switches his soul with Vikram's.",Action,2017.0,U/A 13+,134.0,,,movie,Italy,tt10487386,tvEpisode,Bogan,Bogan,0.0,2021.0,,21,"Action,Adventure,Animation",6.9,266
1000051662.0,Ek Villain,"Guru, a goon, marries Aisha and decides to make a fresh start. However, their happiness is short lived when a serial killer makes an entry.",Thriller,2014.0,U/A 16+,122.0,,,movie,Italy,tt3175038,movie,The Villain,Ek Villain,0.0,2014.0,,129,"Action,Crime,Drama",6.6,22652
1260105544.0,Waqt Hamara Hai,"Friends Vikas and Sunil plan a phoney kidnapping of their girlfriends, Ayesha and Mamta, which turns completely awry when a notorious terrorist intervenes.",Action,1993.0,U/A 7+,145.0,,,movie,India,tt0290331,movie,Waqt Hamara Hai,Waqt Hamara Hai,0.0,1993.0,,148,"Action,Comedy,Romance",5.9,1708
1000035950.0,Vishwaroopam,"When Nirupama tries to find a reason to divorce Vishva, she is unaware of his ties to the underworld. However, she finds out, and all hell breaks loose.",Action,2013.0,U/A 16+,140.0,,,movie,Turkey,tt2199711,movie,Vishwaroopam,Vishwaroopam,0.0,2013.0,,148,"Action,Thriller",7.9,40962
1260067485.0,Black Widow,Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.,Superhero,2021.0,U/A 13+,133.0,,,movie,Portugal,tt0046791,movie,Black Widow,Black Widow,0.0,1954.0,,95,"Drama,Film-Noir,Mystery",6.7,3252
1000216088.0,Vikram Vedha,"Police officer Vikram finally captures Vedha, a dreaded gangster. When the latter engages Vikram in a mind game, it challenges his notion of good and evil.",Thriller,2017.0,U/A 16+,130.0,,,movie,UK,tt13131350,movie,Vikram Vedha,Vikram Vedha,0.0,2022.0,,160,"Action,Crime,Drama",7.1,24383
1000058059.0,Jigarthanda,"To impress an art film director who critiqued his earlier attempts, Karthik decides to shoot a film on the life of a demented gangster, Assault Sethu.",Action,2014.0,U/A 16+,161.0,,,movie,Canada,tt26899080,tvMiniSeries,Jigarthanda,Jigarthanda,0.0,2021.0,2022.0,13,"Comedy,Romance",7.7,7
1000151971.0,Kanmadam,"Vishwanathan, a thug, accidentally kills Damodaran. Later, he falls in love with Bhanu, Damodaran's sister. Will he reveal his true identity to her?",Drama,1998.0,U/A 13+,155.0,,,movie,Argentina,tt0273306,movie,Kanmadam,Kanmadam,0.0,1998.0,,162,Drama,7.3,484
1000216177.0,Lakhon Me Ek,"Bhola, a homeless orphan, lives at the mercy of the residents of a building who treat him badly. But everything changes when a rich man claims to be his father.",Comedy,1971.0,U,154.0,,,movie,UK,tt0284248,movie,Lakhon Me Ek,Lakhon Me Ek,0.0,1971.0,,155,"Comedy,Drama",7.0,93
1260072687.0,Jungle Cruise,A rollicking thrill-ride down the Amazon with wisecracking skipper Frank Wolff and intrepid researcher Dr. Lily Houghton.,Action,2021.0,U/A 13+,127.0,,,movie,UK,tt0870154,movie,Jungle Cruise,Jungle Cruise,0.0,2021.0,,127,"Action,Adventure,Comedy",6.6,212896
1770022069.0,Very Ralph,"The movie reveals the man behind the creation of Ralph Lauren, one of the most successful brands in fashion history.",Documentary,2019.0,U/A 7+,107.0,,,movie,Argentina,tt10701384,movie,Very Ralph,Very Ralph,0.0,2019.0,,108,Documentary,6.9,798
1000163826.0,Vandanam,Professor Kurian Fernandez escapes from jail. Inspectors Unnikrishnan and K. Purushothaman Nair land in Bangalore thinking he would visit his daughter there.,Comedy,1989.0,U/A 13+,179.0,,,movie,Canada,tt0255668,movie,Vandanam,Vandanam,0.0,1989.0,,168,"Comedy,Romance,Thriller",7.9,1302
1000193085.0,Yaraana,"Forced to marry a psychopath, Lalita escapes from his clutches on her wedding day. However, the past soon haunts her.",Thriller,1995.0,U,123.0,,,movie,Germany,tt0115009,movie,Yaraana,Yaraana,0.0,1995.0,,125,"Drama,Romance,Thriller",4.2,470
1000065775.0,Johnny Gaddaar,"A corrupt cop hatches a plan that can get his gang Rs. 5 crore. However, its mayhem all the way when the youngest member runs away with all the money.",Thriller,2007.0,A,135.0,,,movie,Spain,tt1077248,movie,Johnny Gaddaar,Johnny Gaddaar,0.0,2007.0,,135,"Crime,Drama,Mystery",7.9,13206
1770003520.0,Oppam,"Jayaraman, a blind elevator operator gets framed for a murder that he didn't commit. A cat and mouse game ensues as he fights back to prove his innocence.",Thriller,2016.0,U/A 13+,148.0,,,movie,Italy,tt5548032,movie,Oppam,Oppam,0.0,2016.0,,143,"Action,Crime,Thriller",7.3,4371
1260017869.0,The Wild,"Samson, The Lion's son is accidentally shipped off to Africa, it's up to him and his curling team to rescue him. The group embarks upon a rollicking adventure.",Animation,2006.0,U/A 7+,81.0,,,movie,Italy,tt0307669,movie,The Wild,The Wild,0.0,2002.0,,87,"Adventure,Drama,Mystery",5.5,56
1000058599.0,Mandhira Punnagai,"Kathir is an architect who attracts Nandini's attention but rejects her advances. However, things get violent when she starts dating someone else.",Drama,2010.0,U/A 16+,143.0,,,movie,USA,tt0319808,movie,Mandhira Punnagai,Mandhira Punnagai,0.0,1986.0,,129,"Romance,Thriller",6.4,20
1770000289.0,The Maze Runner,Thomas wakes up in an elevator and finds himself in a strange world of young boys who are trying to escape through the Maze that surrounds their living space.,Science Fiction,2014.0,U/A 16+,108.0,,,movie,Argentina,tt1790864,movie,The Maze Runner,The Maze Runner,0.0,2014.0,,113,"Action,Mystery,Sci-Fi",6.8,511120
1260117882.0,The Last Letter,"A sweet, endearing tale of two old-school lovers and their conversations, carried out over shy, fond letters.",Drama,2021.0,U/A 7+,12.0,,,movie,Singapore,tt0407937,movie,The Last Letter,The Last Letter,0.0,2004.0,,77,"Drama,Mystery,Thriller",4.8,291
1260104662.0,Twenty One Grams,"An ingenious cop, Nandakishore, sets out to untangle a string of mysterious murders in Kochi. As the secrets unveil themselves, he finds himself in a dilemma.",Thriller,2022.0,U/A 13+,132.0,,,movie,France,tt14774434,movie,Twenty One Grams,Twenty One Grams,0.0,2022.0,,133,"Mystery,Thriller",6.9,1350
1770004969.0,Jane,"Brett Morgen tells the story of Jane, a woman whose groundbreaking chimpanzee research has revolutionized our understanding of the natural world.",Documentary,2018.0,U,1.0,,,movie,Japan,tt0005561,movie,Jane,Jane,0.0,1915.0,,50,Comedy,8.0,19
1260016854.0,Chicken Little,"When the sky is falling, who will rise to save the day? Together with friends, Chicken Little must hatch a plan to save the planet.",Animation,2005.0,U,80.0,,,movie,Spain,tt0035733,short,Chicken Little,Chicken Little,0.0,1943.0,,8,"Animation,Comedy,Family",7.3,934
1770017021.0,Tu Hai Mera Sunday,"In this age of sky scrapers, five friends struggle to find an open space to play football on Sundays, will they find it?",Comedy,2017.0,U/A 13+,119.0,,,movie,Germany,tt4990516,movie,You Are My Sunday,Tu Hai Mera Sunday,0.0,2016.0,,119,"Comedy,Drama",7.7,1890
1610017551.0,Last Time,"A groom meets his ex-girlfriend in a cafe on his wedding day. What could he possibly want with her, when everyone is waiting for him at the wedding venue?",Romance,2019.0,U/A 13+,16.0,,,movie,Spain,tt5212524,tvEpisode,Last Time,Last Time,0.0,2016.0,,42,"Action,Drama,Fantasy",7.0,512
1826034302.0,The Porter,"After the death of her husband, Manju Devi decides to own up her responsibilities and becomes the first female porter of India.",Documentary,2019.0,U/A 7+,18.0,,,movie,USA,tt0478424,short,The Porter,The Porter,0.0,2004.0,,13,Short,6.5,38
1260086471.0,The Burning Train,"Vinod’s dream project, Super Express, India’s fast travelling passenger train goes out of control on its inaugural run. Now hundreds of lives are at stake.",Action,1980.0,U/A 13+,152.0,,,movie,India,tt0158534,movie,The Burning Train,The Burning Train,0.0,1980.0,,142,"Action,Thriller",7.0,1770
1000159279.0,Sambhavami Yuge Yuge,Three jobless guys cheat people and make merry. What happens when they learn that one of them is the son of a rich man?,Comedy,1972.0,U,145.0,,,movie,India,tt0256364,movie,Sambhavami Yuge Yuge,Sambhavami Yuge Yuge,0.0,1972.0,,145,,5.6,7
1100017997.0,Laila O Laila,"While it's love at first for Karthik, Nandhini can barely stand his sight. However, despite rejecting him, she ends up getting engaged to him.",Romance,2014.0,U/A 13+,139.0,,,movie,India,tt14490790,tvEpisode,Laila O Laila,Laila O Laila,0.0,2021.0,,,"Action,Thriller",8.4,173
1000053838.0,Baby,"Post 26/11 Mumbai attacks, a special intelligence task force will stop at nothing to foil another such assault on the Indian soil.",Action,2015.0,U/A 16+,153.0,,,movie,Portugal,tt0022648,movie,Baby,Baby,0.0,1932.0,,82,"Comedy,Musical",7.4,33
1260041027.0,The Garden of Evening Mists,"Embittered from atrocities of the World War II in Malaya, Teoh Yun Ling seeks solace in the rolling hills of Cameron Highlands.",Romance,2019.0,U/A 16+,115.0,,,movie,Singapore,tt8434152,movie,The Garden of Evening Mists,The Garden of Evening Mists,0.0,2019.0,,120,"Drama,Romance",6.9,843
1836045441.0,Khat,"The relationship between a father and son is truly special. However, with time, this relationship always holds different challenges.",Drama,2020.0,U/A 13+,10.0,,,movie,France,tt28291549,tvSeries,Line,Khat,0.0,2013.0,2013.0,,Drama,1.0,17
1260024435.0,Diving with Dolphins,"From surfing with dolphins to dancing with humpback whales, the filmmakers go to great lengths to shed new light on the ocean's mysteries.",Animals & Nature,2020.0,U,77.0,,,movie,Brazil,tt12100080,movie,Diving with Dolphins,Diving with Dolphins,0.0,2020.0,,79,Documentary,7.0,215
1260117186.0,Grimcutty,A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.,Horror,2022.0,A,100.0,,,movie,Brazil,tt17196124,movie,Grimcutty,Grimcutty,0.0,2022.0,,101,"Drama,Horror,Mystery",4.3,7707
1000063861.0,Hungama,Two wastrels pretend to be billionaires with an intention of marrying into rich families. But what will happen when they fall in love for real?,Comedy,2005.0,U/A 13+,141.0,,,movie,France,tt0215827,movie,Hungama,Hungama,0.0,1971.0,,,Comedy,7.1,46
1770000300.0,Prometheus,"In the year 2093, a group of explorers on a secret mission to an alien planet discover the remains of an ancient civilization, but their excitement is short-lived as the Weyland Corporation has ulterior motives.",Action,2012.0,U/A 16+,123.0,,,movie,Canada,tt0119956,movie,Prometheus,Prometheus,0.0,1998.0,,130,"Drama,Family,Fantasy",6.7,84
1260027477.0,Tinker Bell,Tinker Bell sets out on an adventure with her friends to acquire nature talent so that she can visit the mainland.,Animation,2008.0,U,77.0,,,movie,Singapore,tt0823671,video,Tinker Bell,Tinker Bell,0.0,2008.0,,78,"Adventure,Animation,Family",6.7,16446
1000118529.0,Puthan Panam,"A Kasaragod-based financier, Nithyananda, seeks revenge against an ex-minister who swindled him hours before demonetisation got implemented.",Thriller,2017.0,U/A 16+,134.0,,,movie,Singapore,tt6426832,movie,Puthan Panam,Puthan Panam,0.0,2017.0,,147,"Action,Crime,Thriller",5.5,1582
1260083553.0,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",Action,2021.0,U/A 16+,130.0,,,movie,Argentina,tt16441340,tvEpisode,The King's Man,The King's Man,0.0,2021.0,,,Talk-Show,6.6,10
1260028587.0,The Santa Clause 3: The Escape Clause,"Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from sabotaging the toy factory.",Comedy,2006.0,U,91.0,,,movie,Singapore,tt0452681,movie,The Santa Clause 3: The Escape Clause,The Santa Clause 3: The Escape Clause,0.0,2006.0,,92,"Adventure,Comedy,Family",4.8,42705
1260122355.0,Night at the Museum: Kahmunrah Rises Again,"Nick Daley is the new night watchman at the American Museum of Natural History. When the maniacal ruler Kahmunrah escapes, it is up to Nick to save the museum once.",Adventure,2022.0,U/A 7+,77.0,,,movie,Turkey,tt13623880,movie,Night at the Museum: Kahmunrah Rises Again,Night at the Museum: Kahmunrah Rises Again,0.0,2022.0,,77,"Adventure,Animation,Comedy",5.0,2536
1000160368.0,The Metro,"Five friends travelling to Palai to deliver a package from the Gulf take cover in the darkness of a city. While facing hurdles, will they complete their task?",Thriller,2011.0,U/A 16+,131.0,,,movie,India,tt1855389,movie,The Metro,The Metro,0.0,2011.0,,150,"Action,Thriller",4.8,82
1000106437.0,Chithram,Vishnu agrees to act as Kalyani's husband for a fee that kick-starts a hilarious journey. Things takes a striking turn when Vishnu reveals his true identity.,Comedy,1988.0,U,156.0,,,movie,Argentina,tt0214585,movie,Chithram,Chithram,0.0,1988.0,,159,"Comedy,Drama,Musical",8.6,6061
1770000287.0,Kingsman: The Secret Service,"When Gary Unwin meets suave agent Harry Hart, he realizes his great potential and enlists Gary as a trainee in the secret service.",Action,2015.0,U/A 16+,123.0,,,movie,Turkey,tt2802144,movie,Kingsman: The Secret Service,Kingsman: The Secret Service,0.0,2014.0,,129,"Action,Adventure,Comedy",7.7,717100
1770017230.0,The Tale,The Tale is an investigation of one woman's memory as she re-examines her first sexual relationship.,Drama,2018.0,A,109.0,,,movie,Italy,tt4015500,movie,The Tale,The Tale,0.0,2018.0,,114,"Biography,Drama,Mystery",7.2,19738
1000105260.0,Manu Uncle,Manu accompanies a group of neighbourhood kids to an art museum where the sword of Marthanda Varma gets stolen. Thus begins the chase to catch the culprits.,Family,1988.0,U/A 13+,117.0,,,movie,Germany,tt0292095,movie,Manu Uncle,Manu Uncle,0.0,1988.0,,123,"Comedy,Family,Musical",7.3,396
1260104789.0,Baghban,Elderly couple Raj and Priya wish for their children to take care of them. But what they got in return was a lot of pain.,Drama,2003.0,U/A 7+,170.0,,,movie,Spain,tt0231218,movie,Baghban,Baghban,0.0,1938.0,,159,Drama,7.9,11
1000212813.0,Ajnabee,"Raj and Priya befriend their neighbours Vikram and Sonia in Switzerland. When Sonia is found dead a few days later, the blame falls on Raj. Is he the killer?",Thriller,2001.0,U/A 7+,142.0,,,movie,Germany,tt0278291,movie,Ajnabee,Ajnabee,0.0,2001.0,,165,"Action,Crime,Drama",6.3,9163
1000221064.0,Sultan: The Saviour,"Newcomers in the big city, Raja and his sister struggle to lead a peaceful life. However, Raja has a hidden agenda behind moving places.",Thriller,2018.0,U/A 13+,153.0,,,movie,India,tt8396262,movie,Sultan: The Saviour,Sultan: The Saviour,0.0,2018.0,,163,Thriller,5.0,505
1808050111.0,Not Out,"A guy comes to Mumbai with a dream of making it big. He struggles and fails to succeed, but is he ready to give up?",Drama,2019.0,U/A 7+,9.0,,,movie,France,tt14627004,movie,Not Out,Not Out,0.0,2021.0,,108,"Drama,Sport",6.1,17
1000060074.0,Hudugaru,"Three guys help their friend to marry his love against her father's wishes. But, when they find themselves in trouble, they are forced to question the lovers.",Drama,2011.0,U/A 7+,142.0,,,movie,Turkey,tt5612402,movie,Hudugaru,Hudugaru,0.0,2011.0,,148,"Action,Drama",7.7,424
1000019459.0,Nautanki Saala!,A theatre artist saves a depressed man from committing suicide. He also tries to reunite him with his ex-girlfriend but ends up falling for her.,Romance,2013.0,U/A 13+,115.0,,,movie,Canada,tt2341766,movie,Nautanki Saala!,Nautanki Saala!,0.0,2013.0,,119,"Comedy,Drama,Romance",5.8,4487
1000063207.0,Allari Bullodu,"Two lookalikes approach a family, one of them wants to help the family and the other wants to harm them. Where will this case of mistaken identities end?",Romance,2005.0,U/A 13+,149.0,,,movie,Japan,tt0477255,movie,Allari Bullodu,Allari Bullodu,0.0,2005.0,,175,"Action,Romance",3.3,173
1770002765.0,Paglu 2,"College student Dev falls in love with Riya. However, things turn ugly when Riya is kidnapped by a group of hoodlums.",Comedy,2012.0,U/A 13+,141.0,,,movie,Turkey,tt4736026,movie,Paglu 2,Paglu 2,0.0,2012.0,,117,Drama,4.1,523
1660010677.0,Avengers: Infinity War,"With the powerful Thanos on the verge of raining destruction upon the universe, the Avengers will have to risk everything to stop him.",Superhero,2018.0,U/A 13+,149.0,,,movie,USA,tt4154756,movie,Avengers: Infinity War,Avengers: Infinity War,0.0,2018.0,,149,"Action,Adventure,Sci-Fi",8.4,1206191
1770021093.0,Warm Springs,The stirring true story of Franklin D. Roosevelt's battle with polio in 1921.,Biopic,2005.0,U/A 13+,115.0,,,movie,Portugal,tt0423510,tvMovie,Warm Springs,Warm Springs,0.0,2005.0,,121,"Biography,Drama",7.4,3330
1826035636.0,Signal,"Stranded due to a landslide, a hotelier saunters around in a forest engrossed in search of mobile connectivity, only to discover the night of his life.",Drama,2020.0,U/A 13+,32.0,,,movie,UK,tt15018838,short,Signal,Signal,0.0,2021.0,,,"Drama,Sci-Fi,Short",3.2,59
1000087102.0,He Named Me Malala,"The movie recounts the events of Malala Yousafzai, from being shot by the Taliban for pursuing an education to her miraculous recovery.",Documentary,2015.0,U/A 13+,84.0,,,movie,Japan,tt3065132,movie,He Named Me Malala,He Named Me Malala,0.0,2015.0,,88,"Biography,Documentary",7.0,4799
1260105829.0,I'm Home,"Soon-to-be parents, a young couple moves into a new house. Things take a frightening turn when the wife experiences strange happenings around the house.",Horror,2017.0,U/A 13+,9.0,,,movie,Italy,tt0744305,tvEpisode,I'm Home,I'm Home,0.0,1999.0,,43,"Action,Crime,Drama",7.8,14
1000105597.0,Mathai Kuzhappakkaranalla,"Auto driver Mathai always helps the needy. However, on the day of a strike, he tries to resolve a doctor and his wife's fight, leading to a series of conflicts.",Comedy,2014.0,U,105.0,,,movie,Germany,tt4712628,movie,Mathai Kuzhappakkaranalla,Mathai Kuzhappakkaranalla,0.0,2014.0,,110,"Comedy,Drama",4.0,69
1260027147.0,Tooth Fairy 2,"After a man accidentally tells the kids he's doing volunteer work with that the Tooth Fairy is make-believe, he is transformed into a tutu-clad fairy with the ""sentence"" of collecting teeth.",Adventure,2012.0,U/A 7+,90.0,,,movie,Portugal,tt1935929,video,Tooth Fairy 2,Tooth Fairy 2,0.0,2012.0,,90,"Comedy,Family",3.7,3327
1000058432.0,Dhoni,"Young Karthik dreams of becoming a wicketkeeper and batsman like Dhoni. However, his adamant father has other plans for him.",Kids,2012.0,U,135.0,,,movie,Canada,tt2217781,movie,Dhoni,Dhoni,0.0,2012.0,,135,"Drama,Family",6.6,701
